2025 Federal Election House of Representatives Distribution of Preferences By Division [Event:31496 Phase:FinalResults Generated:2025-06-16T10:39:02 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,Elected,HistoricElected,CalculationType,CalculationValue
NSW,103,Banks,0,7,41411,COLEMAN,David,LP,Liberal,N,Y,Transfer Count,0
NSW,103,Banks,0,7,41411,COLEMAN,David,LP,Liberal,N,Y,Transfer Percent,0
NSW,103,Banks,0,8,40625,COYNE,John,IND,Independent,N,N,Preference Count,1995
NSW,103,Banks,0,8,40625,COYNE,John,IND,Independent,N,N,Preference Percent,2.02
NSW,103,Banks,0,8,40625,COYNE,John,IND,Independent,N,N,Transfer Count,0
NSW,103,Banks,0,8,40625,COYNE,John,IND,Independent,N,N,Transfer Percent,0
NSW,103,Banks,1,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Preference Count,3470
NSW,103,Banks,1,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Preference Percent,3.51
NSW,103,Banks,1,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Transfer Count,40
NSW,103,Banks,1,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Transfer Percent,5.81
NSW,103,Banks,1,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Preference Count,3747
NSW,103,Banks,1,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Preference Percent,3.79
NSW,103,Banks,1,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Transfer Count,81
NSW,103,Banks,1,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,11.77
NSW,103,Banks,1,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Preference Count,0
NSW,103,Banks,1,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Preference Percent,0
NSW,103,Banks,1,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Transfer Count,-688
NSW,103,Banks,1,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Transfer Percent,-100
NSW,103,Banks,1,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Preference Count,2761
NSW,103,Banks,1,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Preference Percent,2.79
NSW,103,Banks,1,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Transfer Count,83
NSW,103,Banks,1,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Transfer Percent,12.06
NSW,103,Banks,1,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Preference Count,11934
NSW,103,Banks,1,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Preference Percent,12.06
NSW,103,Banks,1,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Transfer Count,178
NSW,103,Banks,1,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Transfer Percent,25.87
NSW,103,Banks,1,6,41350,SOON,Zhi,ALP,Labor,Y,N,Preference Count,36167
NSW,103,Banks,1,6,41350,SOON,Zhi,ALP,Labor,Y,N,Preference Percent,36.56
NSW,103,Banks,1,6,41350,SOON,Zhi,ALP,Labor,Y,N,Transfer Count,128
NSW,103,Banks,1,6,41350,SOON,Zhi,ALP,Labor,Y,N,Transfer Percent,18.6
NSW,103,Banks,1,7,41411,COLEMAN,David,LP,Liberal,N,Y,Preference Count,38755
NSW,103,Banks,1,7,41411,COLEMAN,David,LP,Liberal,N,Y,Preference Percent,39.17
NSW,103,Banks,1,7,41411,COLEMAN,David,LP,Liberal,N,Y,Transfer Count,72
NSW,103,Banks,1,7,41411,COLEMAN,David,LP,Liberal,N,Y,Transfer Percent,10.47
NSW,103,Banks,1,8,40625,COYNE,John,IND,Independent,N,N,Preference Count,2101
NSW,103,Banks,1,8,40625,COYNE,John,IND,Independent,N,N,Preference Percent,2.12
NSW,103,Banks,1,8,40625,COYNE,John,IND,Independent,N,N,Transfer Count,106
NSW,103,Banks,1,8,40625,COYNE,John,IND,Independent,N,N,Transfer Percent,15.41
NSW,103,Banks,2,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Preference Count,3659
NSW,103,Banks,2,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Preference Percent,3.7
NSW,103,Banks,2,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Transfer Count,189
NSW,103,Banks,2,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Transfer Percent,9
NSW,103,Banks,2,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Preference Count,3922
NSW,103,Banks,2,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Preference Percent,3.96
NSW,103,Banks,2,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Transfer Count,175
NSW,103,Banks,2,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,8.33
NSW,103,Banks,2,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Preference Count,0
NSW,103,Banks,2,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Preference Percent,0
NSW,103,Banks,2,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Transfer Count,0
NSW,103,Banks,2,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Transfer Percent,0
NSW,103,Banks,2,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Preference Count,2958
NSW,103,Banks,2,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Preference Percent,2.99
NSW,103,Banks,2,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Transfer Count,197
NSW,103,Banks,2,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Transfer Percent,9.38
NSW,103,Banks,2,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Preference Count,12632
NSW,103,Banks,2,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Preference Percent,12.77
NSW,103,Banks,2,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Transfer Count,698
NSW,103,Banks,2,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Transfer Percent,33.22
NSW,103,Banks,2,6,41350,SOON,Zhi,ALP,Labor,Y,N,Preference Count,36651
NSW,103,Banks,2,6,41350,SOON,Zhi,ALP,Labor,Y,N,Preference Percent,37.05
NSW,103,Banks,2,6,41350,SOON,Zhi,ALP,Labor,Y,N,Transfer Count,484
NSW,103,Banks,2,6,41350,SOON,Zhi,ALP,Labor,Y,N,Transfer Percent,23.04
NSW,103,Banks,2,7,41411,COLEMAN,David,LP,Liberal,N,Y,Preference Count,39113
NSW,103,Banks,2,7,41411,COLEMAN,David,LP,Liberal,N,Y,Preference Percent,39.53
NSW,103,Banks,2,7,41411,COLEMAN,David,LP,Liberal,N,Y,Transfer Count,358
NSW,103,Banks,2,7,41411,COLEMAN,David,LP,Liberal,N,Y,Transfer Percent,17.04
NSW,103,Banks,2,8,40625,COYNE,John,IND,Independent,N,N,Preference Count,0
NSW,103,Banks,2,8,40625,COYNE,John,IND,Independent,N,N,Preference Percent,0
NSW,103,Banks,2,8,40625,COYNE,John,IND,Independent,N,N,Transfer Count,-2101
NSW,103,Banks,2,8,40625,COYNE,John,IND,Independent,N,N,Transfer Percent,-100
NSW,103,Banks,3,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Preference Count,4093
NSW,103,Banks,3,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Preference Percent,4.14
NSW,103,Banks,3,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Transfer Count,434
NSW,103,Banks,3,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Transfer Percent,14.67
NSW,103,Banks,3,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Preference Count,5299
NSW,103,Banks,3,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Preference Percent,5.36
NSW,103,Banks,3,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Transfer Count,1377
NSW,103,Banks,3,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,46.55
NSW,103,Banks,3,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Preference Count,0
NSW,103,Banks,3,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Preference Percent,0
NSW,103,Banks,3,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Transfer Count,0
NSW,103,Banks,3,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Transfer Percent,0
NSW,103,Banks,3,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Preference Count,0
NSW,103,Banks,3,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Preference Percent,0
NSW,103,Banks,3,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Transfer Count,-2958
NSW,103,Banks,3,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Transfer Percent,-100
NSW,103,Banks,3,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Preference Count,12961
NSW,103,Banks,3,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Preference Percent,13.1
NSW,103,Banks,3,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Transfer Count,329
NSW,103,Banks,3,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Transfer Percent,11.12
NSW,103,Banks,3,6,41350,SOON,Zhi,ALP,Labor,Y,N,Preference Count,36960
NSW,103,Banks,3,6,41350,SOON,Zhi,ALP,Labor,Y,N,Preference Percent,37.36
NSW,103,Banks,3,6,41350,SOON,Zhi,ALP,Labor,Y,N,Transfer Count,309
NSW,103,Banks,3,6,41350,SOON,Zhi,ALP,Labor,Y,N,Transfer Percent,10.45
NSW,103,Banks,3,7,41411,COLEMAN,David,LP,Liberal,N,Y,Preference Count,39622
NSW,103,Banks,3,7,41411,COLEMAN,David,LP,Liberal,N,Y,Preference Percent,40.05
NSW,103,Banks,3,7,41411,COLEMAN,David,LP,Liberal,N,Y,Transfer Count,509
NSW,103,Banks,3,7,41411,COLEMAN,David,LP,Liberal,N,Y,Transfer Percent,17.21
NSW,103,Banks,3,8,40625,COYNE,John,IND,Independent,N,N,Preference Count,0
NSW,103,Banks,3,8,40625,COYNE,John,IND,Independent,N,N,Preference Percent,0
NSW,103,Banks,3,8,40625,COYNE,John,IND,Independent,N,N,Transfer Count,0
NSW,103,Banks,3,8,40625,COYNE,John,IND,Independent,N,N,Transfer Percent,0
NSW,103,Banks,4,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Preference Count,0
NSW,103,Banks,4,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Preference Percent,0
NSW,103,Banks,4,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Transfer Count,-4093
NSW,103,Banks,4,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Transfer Percent,-100
NSW,103,Banks,4,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Preference Count,7989
NSW,103,Banks,4,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Preference Percent,8.07
NSW,103,Banks,4,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Transfer Count,2690
NSW,103,Banks,4,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,65.72
NSW,103,Banks,4,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Preference Count,0
NSW,103,Banks,4,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Preference Percent,0
NSW,103,Banks,4,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Transfer Count,0
NSW,103,Banks,4,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Transfer Percent,0
NSW,103,Banks,4,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Preference Count,0
NSW,103,Banks,4,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Preference Percent,0
NSW,103,Banks,4,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Transfer Count,0
NSW,103,Banks,4,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Transfer Percent,0
NSW,103,Banks,4,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Preference Count,13312
NSW,103,Banks,4,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Preference Percent,13.46
NSW,103,Banks,4,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Transfer Count,351
NSW,103,Banks,4,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Transfer Percent,8.58
NSW,103,Banks,4,6,41350,SOON,Zhi,ALP,Labor,Y,N,Preference Count,37328
NSW,103,Banks,4,6,41350,SOON,Zhi,ALP,Labor,Y,N,Preference Percent,37.73
NSW,103,Banks,4,6,41350,SOON,Zhi,ALP,Labor,Y,N,Transfer Count,368
NSW,103,Banks,4,6,41350,SOON,Zhi,ALP,Labor,Y,N,Transfer Percent,8.99
NSW,103,Banks,4,7,41411,COLEMAN,David,LP,Liberal,N,Y,Preference Count,40306
NSW,103,Banks,4,7,41411,COLEMAN,David,LP,Liberal,N,Y,Preference Percent,40.74
NSW,103,Banks,4,7,41411,COLEMAN,David,LP,Liberal,N,Y,Transfer Count,684
NSW,103,Banks,4,7,41411,COLEMAN,David,LP,Liberal,N,Y,Transfer Percent,16.71
NSW,103,Banks,4,8,40625,COYNE,John,IND,Independent,N,N,Preference Count,0
NSW,103,Banks,4,8,40625,COYNE,John,IND,Independent,N,N,Preference Percent,0
NSW,103,Banks,4,8,40625,COYNE,John,IND,Independent,N,N,Transfer Count,0
NSW,103,Banks,4,8,40625,COYNE,John,IND,Independent,N,N,Transfer Percent,0
NSW,103,Banks,5,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Preference Count,0
NSW,103,Banks,5,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Preference Percent,0
NSW,103,Banks,5,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Transfer Count,0
NSW,103,Banks,5,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Transfer Percent,0
NSW,103,Banks,5,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
NSW,103,Banks,5,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
NSW,103,Banks,5,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Transfer Count,-7989
NSW,103,Banks,5,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,-100
NSW,103,Banks,5,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Preference Count,0
NSW,103,Banks,5,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Preference Percent,0
NSW,103,Banks,5,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Transfer Count,0
NSW,103,Banks,5,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Transfer Percent,0
NSW,103,Banks,5,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Preference Count,0
NSW,103,Banks,5,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Preference Percent,0
NSW,103,Banks,5,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Transfer Count,0
NSW,103,Banks,5,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Transfer Percent,0
NSW,103,Banks,5,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Preference Count,15625
NSW,103,Banks,5,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Preference Percent,15.79
NSW,103,Banks,5,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Transfer Count,2313
NSW,103,Banks,5,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Transfer Percent,28.95
NSW,103,Banks,5,6,41350,SOON,Zhi,ALP,Labor,Y,N,Preference Count,38450
NSW,103,Banks,5,6,41350,SOON,Zhi,ALP,Labor,Y,N,Preference Percent,38.86
NSW,103,Banks,5,6,41350,SOON,Zhi,ALP,Labor,Y,N,Transfer Count,1122
NSW,103,Banks,5,6,41350,SOON,Zhi,ALP,Labor,Y,N,Transfer Percent,14.04
NSW,103,Banks,5,7,41411,COLEMAN,David,LP,Liberal,N,Y,Preference Count,44860
NSW,103,Banks,5,7,41411,COLEMAN,David,LP,Liberal,N,Y,Preference Percent,45.34
NSW,103,Banks,5,7,41411,COLEMAN,David,LP,Liberal,N,Y,Transfer Count,4554
NSW,103,Banks,5,7,41411,COLEMAN,David,LP,Liberal,N,Y,Transfer Percent,57
NSW,103,Banks,5,8,40625,COYNE,John,IND,Independent,N,N,Preference Count,0
NSW,103,Banks,5,8,40625,COYNE,John,IND,Independent,N,N,Preference Percent,0
NSW,103,Banks,5,8,40625,COYNE,John,IND,Independent,N,N,Transfer Count,0
NSW,103,Banks,5,8,40625,COYNE,John,IND,Independent,N,N,Transfer Percent,0
NSW,103,Banks,6,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Preference Count,0
NSW,103,Banks,6,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Preference Percent,0
NSW,103,Banks,6,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Transfer Count,0
NSW,103,Banks,6,1,41763,TARUSTE,Allan,CYA,Trumpet of Patriots,N,N,Transfer Percent,0
NSW,103,Banks,6,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
NSW,103,Banks,6,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
NSW,103,Banks,6,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
NSW,103,Banks,6,2,41858,NICOL,Todd,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
NSW,103,Banks,6,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Preference Count,0
NSW,103,Banks,6,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Preference Percent,0
NSW,103,Banks,6,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Transfer Count,0
NSW,103,Banks,6,3,41990,PEARCE,Phillip,AUD,Australian Democrats,N,N,Transfer Percent,0
NSW,103,Banks,6,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Preference Count,0
NSW,103,Banks,6,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Preference Percent,0
NSW,103,Banks,6,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Transfer Count,0
NSW,103,Banks,6,4,41871,MOMIRCEVSKI,Marika,LTP,Libertarian,N,N,Transfer Percent,0
NSW,103,Banks,6,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Preference Count,0
NSW,103,Banks,6,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Preference Percent,0
NSW,103,Banks,6,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Transfer Count,-15625
NSW,103,Banks,6,5,41486,HANNA,Natalie,GRN,The Greens,N,N,Transfer Percent,-100
NSW,103,Banks,6,6,41350,SOON,Zhi,ALP,Labor,Y,N,Preference Count,51830
NSW,103,Banks,6,6,41350,SOON,Zhi,ALP,Labor,Y,N,Preference Percent,52.39
NSW,103,Banks,6,6,41350,SOON,Zhi,ALP,Labor,Y,N,Transfer Count,13380
NSW,103,Banks,6,6,41350,SOON,Zhi,ALP,Labor,Y,N,Transfer Percent,85.63
NSW,103,Banks,6,7,41411,COLEMAN,David,LP,Liberal,N,Y,Preference Count,47105
NSW,103,Banks,6,7,41411,COLEMAN,David,LP,Liberal,N,Y,Preference Percent,47.61
NSW,103,Banks,6,7,41411,COLEMAN,David,LP,Liberal,N,Y,Transfer Count,2245
NSW,103,Banks,6,7,41411,COLEMAN,David,LP,Liberal,N,Y,Transfer Percent,14.37
NSW,103,Banks,6,8,40625,COYNE,John,IND,Independent,N,N,Preference Count,0
NSW,103,Banks,6,8,40625,COYNE,John,IND,Independent,N,N,Preference Percent,0
NSW,103,Banks,6,8,40625,COYNE,John,IND,Independent,N,N,Transfer Count,0
NSW,103,Banks,6,8,40625,COYNE,John,IND,Independent,N,N,Transfer Percent,0
NSW,104,Barton,0,1,41874,KOLHATKAR,Vinay,LTP,Libertarian,N,N,Preference Count,3419
NSW,104,Barton,0,1,41874,KOLHATKAR,Vinay,LTP,Libertarian,N,N,Preference Percent,3.42
NSW,104,Barton,0,1,41874,KOLHATKAR,Vinay,LTP,Libertarian,N,N,Transfer Count,0
NSW,104,Barton,0,1,41874,KOLHATKAR,Vinay,LTP,Libertarian,N,N,Transfer Percent,0
NSW,104,Barton,0,2,41862,NICOLIS,Christos,ON,Pauline Hanson's One Nation,N,N,Preference Count,5573
NSW,104,Barton,0,2,41862,NICOLIS,Christos,ON,Pauline Hanson's One Nation,N,N,Preference Percent,5.58
NSW,104,Barton,0,2,41862,NICOLIS,Christos,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
NSW,104,Barton,0,2,41862,NICOLIS,Christos,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
NSW,104,Barton,0,3,41339,AMBIHAIPAHAR,Ash,ALP,Labor,Y,N,Preference Count,47098
NSW,104,Barton,0,3,41339,AMBIHAIPAHAR,Ash,ALP,Labor,Y,N,Preference Percent,47.12
NSW,104,Barton,0,3,41339,AMBIHAIPAHAR,Ash,ALP,Labor,Y,N,Transfer Count,0
NSW,104,Barton,0,3,41339,AMBIHAIPAHAR,Ash,ALP,Labor,Y,N,Transfer Percent,0
NSW,104,Barton,0,4,41448,DOUSKOU,Fiona,LP,Liberal,N,N,Preference Count,24162
NSW,104,Barton,0,4,41448,DOUSKOU,Fiona,LP,Liberal,N,N,Preference Percent,24.17
NSW,104,Barton,0,4,41448,DOUSKOU,Fiona,LP,Liberal,N,N,Transfer Count,0
NSW,104,Barton,0,4,41448,DOUSKOU,Fiona,LP,Liberal,N,N,Transfer Percent,0
NSW,104,Barton,0,5,41494,BAHSA,Manal,GRN,The Greens,N,N,Preference Count,15885
NSW,104,Barton,0,5,41494,BAHSA,Manal,GRN,The Greens,N,N,Preference Percent,15.89
NSW,104,Barton,0,5,41494,BAHSA,Manal,GRN,The Greens,N,N,Transfer Count,0
NSW,104,Barton,0,5,41494,BAHSA,Manal,GRN,The Greens,N,N,Transfer Percent,0
NSW,104,Barton,0,6,41768,PAMBRIS,Thomas,CYA,Trumpet of Patriots,N,N,Preference Count,3814
NSW,104,Barton,0,6,41768,PAMBRIS,Thomas,CYA,Trumpet of Patriots,N,N,Preference Percent,3.82
NSW,104,Barton,0,6,41768,PAMBRIS,Thomas,CYA,Trumpet of Patriots,N,N,Transfer Count,0
NSW,104,Barton,0,6,41768,PAMBRIS,Thomas,CYA,Trumpet of Patriots,N,N,Transfer Percent,0
NSW,104,Barton,1,1,41874,KOLHATKAR,Vinay,LTP,Libertarian,N,N,Preference Count,0
NSW,104,Barton,1,1,41874,KOLHATKAR,Vinay,LTP,Libertarian,N,N,Preference Percent,0
NSW,104,Barton,1,1,41874,KOLHATKAR,Vinay,LTP,Libertarian,N,N,Transfer Count,-3419
NSW,104,Barton,1,1,41874,KOLHATKAR,Vinay,LTP,Libertarian,N,N,Transfer Percent,-100
NSW,104,Barton,1,2,41862,NICOLIS,Christos,ON,Pauline Hanson's One Nation,N,N,Preference Count,7510
NSW,104,Barton,1,2,41862,NICOLIS,Christos,ON,Pauline Hanson's One Nation,N,N,Preference Percent,7.51
NSW,104,Barton,1,2,41862,NICOLIS,Christos,ON,Pauline Hanson's One Nation,N,N,Transfer Count,1937
NSW,104,Barton,1,2,41862,NICOLIS,Christos,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,56.65
NSW,104,Barton,1,3,41339,AMBIHAIPAHAR,Ash,ALP,Labor,Y,N,Preference Count,47536
NSW,104,Barton,1,3,41339,AMBIHAIPAHAR,Ash,ALP,Labor,Y,N,Preference Percent,47.56
NSW,104,Barton,1,3,41339,AMBIHAIPAHAR,Ash,ALP,Labor,Y,N,Transfer Count,438
NSW,104,Barton,1,3,41339,AMBIHAIPAHAR,Ash,ALP,Labor,Y,N,Transfer Percent,12.81
NSW,104,Barton,1,4,41448,DOUSKOU,Fiona,LP,Liberal,N,N,Preference Count,24587
NSW,104,Barton,1,4,41448,DOUSKOU,Fiona,LP,Liberal,N,N,Preference Percent,24.6
NSW,104,Barton,1,4,41448,DOUSKOU,Fiona,LP,Liberal,N,N,Transfer Count,425
NSW,104,Barton,1,4,41448,DOUSKOU,Fiona,LP,Liberal,N,N,Transfer Percent,12.43
NSW,104,Barton,1,5,41494,BAHSA,Manal,GRN,The Greens,N,N,Preference Count,16121
NSW,104,Barton,1,5,41494,BAHSA,Manal,GRN,The Greens,N,N,Preference Percent,16.13
NSW,104,Barton,1,5,41494,BAHSA,Manal,GRN,The Greens,N,N,Transfer Count,236
NSW,104,Barton,1,5,41494,BAHSA,Manal,GRN,The Greens,N,N,Transfer Percent,6.9
NSW,104,Barton,1,6,41768,PAMBRIS,Thomas,CYA,Trumpet of Patriots,N,N,Preference Count,4197
NSW,104,Barton,1,6,41768,PAMBRIS,Thomas,CYA,Trumpet of Patriots,N,N,Preference Percent,4.2
NSW,104,Barton,1,6,41768,PAMBRIS,Thomas,CYA,Trumpet of Patriots,N,N,Transfer Count,383
NSW,104,Barton,1,6,41768,PAMBRIS,Thomas,CYA,Trumpet of Patriots,N,N,Transfer Percent,11.2
NSW,104,Barton,2,1,41874,KOLHATKAR,Vinay,LTP,Libertarian,N,N,Preference Count,0
NSW,104,Barton,2,1,41874,KOLHATKAR,Vinay,LTP,Libertarian,N,N,Preference Percent,0
NSW,104,Barton,2,1,41874,KOLHATKAR,Vinay,LTP,Libertarian,N,N,Transfer Count,0
NSW,104,Barton,2,1,41874,KOLHATKAR,Vinay,LTP,Libertarian,N,N,Transfer Percent,0
NSW,104,Barton,2,2,41862,NICOLIS,Christos,ON,Pauline Hanson's One Nation,N,N,Preference Count,9524
NSW,104,Barton,2,2,41862,NICOLIS,Christos,ON,Pauline Hanson's One Nation,N,N,Preference Percent,9.53
NSW,104,Barton,2,2,41862,NICOLIS,Christos,ON,Pauline Hanson's One Nation,N,N,Transfer Count,2014
NSW,104,Barton,2,2,41862,NICOLIS,Christos,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,47.99
NSW,104,Barton,2,3,41339,AMBIHAIPAHAR,Ash,ALP,Labor,Y,N,Preference Count,48085
NSW,104,Barton,2,3,41339,AMBIHAIPAHAR,Ash,ALP,Labor,Y,N,Preference Percent,48.11
NSW,104,Barton,2,3,41339,AMBIHAIPAHAR,Ash,ALP,Labor,Y,N,Transfer Count,549
NSW,104,Barton,2,3,41339,AMBIHAIPAHAR,Ash,ALP,Labor,Y,N,Transfer Percent,13.08
NSW,104,Barton,2,4,41448,DOUSKOU,Fiona,LP,Liberal,N,N,Preference Count,25508
NSW,104,Barton,2,4,41448,DOUSKOU,Fiona,LP,Liberal,N,N,Preference Percent,25.52
NSW,104,Barton,2,4,41448,DOUSKOU,Fiona,LP,Liberal,N,N,Transfer Count,921
